code,name,total_mcap,sector,mcap_b,size_group,first_kline_date,first_year
600575,淮河能源,24582000000.0,火力发电,245.82,LARGE,2004-12-02,2004
002465,海格通信,24645000000.0,军工电子Ⅲ,246.45,LARGE,2011-04-15,2011
002456,欧菲光,24646000000.0,光学元件,246.46,LARGE,2010-12-06,2010
002222,福晶科技,24716000000.0,光学元件,247.16,LARGE,2008-03-28,2008
600546,山煤国际,24761000000.0,动力煤,247.61,LARGE,2004-03-03,2004
600566,济川药业,24813000000.0,中药Ⅲ,248.13,LARGE,2002-05-23,2002
601928,凤凰传媒,24813000000.0,教育出版,248.13,LARGE,2012-02-23,2012
600161,天坛生物,24836000000.0,血液制品,248.36,LARGE,2000-12-21,2000
600816,建元信托,24906000000.0,信托,249.06,LARGE,2002-06-24,2002
600095,湘财股份,25075000000.0,证券Ⅲ,250.75,LARGE,2000-07-21,2000
600166,福田汽车,25098000000.0,商用载货车,250.98,LARGE,2000-06-21,2000
000967,盈峰环境,25228000000.0,环保设备Ⅲ,252.28,LARGE,2001-08-10,2001
000737,北方铜业,25257000000.0,铜,252.57,LARGE,2000-07-03,2000
000564,供销大集,25281000000.0,百货,252.81,LARGE,2002-05-28,2002
002756,永兴材料,25305000000.0,锂,253.05,LARGE,2015-12-01,2015
003022,联泓新科,25309000000.0,光伏辅材,253.09,LARGE,2020-12-07,2020
000791,甘肃能源,25334000000.0,火力发电,253.34,LARGE,2000-07-27,2000
600323,瀚蓝环境,25439000000.0,固废治理,254.39,LARGE,2001-07-18,2001
601918,新集能源,25465000000.0,动力煤,254.65,LARGE,2008-08-04,2008
601615,明阳智能,25487000000.0,风电整机,254.87,LARGE,2019-02-01,2019
600732,爱旭股份,25488000000.0,光伏电池组件,254.88,LARGE,2002-09-12,2002
600299,安迪苏,25593000000.0,食品及饲料添加剂,255.93,LARGE,2001-06-14,2001
603407,长裕集团,25619000000.0,无机盐,256.19,LARGE,2026-05-08,2026
000981,山子高科,25694000000.0,底盘与发动机系统,256.94,LARGE,2005-03-16,2005
600704,物产中大,25701000000.0,原材料供应链服务,257.01,LARGE,2001-02-12,2001
000034,神州数码,25744000000.0,IT服务Ⅲ,257.44,LARGE,2003-03-04,2003
600998,九州通,25817000000.0,医药流通,258.17,LARGE,2010-12-02,2010
600862,中航高科,25911000000.0,航空装备Ⅲ,259.11,LARGE,2002-05-23,2002
601112,振石股份,25931000000.0,玻纤制造,259.31,LARGE,2026-01-28,2026
601155,新城控股,25939999999.999996,商业地产,259.4,LARGE,2015-12-18,2015
600301,华锡有色,25973000000.0,其他小金属,259.73,LARGE,2001-03-26,2001
600153,建发股份,26038000000.0,原材料供应链服务,260.38,LARGE,2001-03-30,2001
300806,斯迪克,26077999999.999996,膜材料,260.78,LARGE,2019-11-22,2019
600641,先导基电,26086000000.0,半导体材料,260.86,LARGE,2001-04-23,2001
600595,中孚实业,26132000000.0,铝,261.32,LARGE,2003-02-24,2003
301345,涛涛车业,26423000000.0,摩托车,264.23,LARGE,2023-03-20,2023
300209,行云科技,26466000000.000004,垂直应用软件,264.66,LARGE,2012-08-31,2012
600737,中粮糖业,26479000000.000004,其他农产品加工,264.79,LARGE,2000-07-18,2000
000877,天山股份,26593000000.0,水泥制造,265.93,LARGE,2000-06-30,2000
002240,盛新锂能,26617000000.0,锂,266.17,LARGE,2009-07-31,2009
002378,章源钨业,26647000000.000004,钨,266.47,LARGE,2010-05-20,2010
600312,平高电气,26813000000.0,输变电设备,268.13,LARGE,2001-11-21,2001
002157,正邦科技,26825000000.0,生猪养殖,268.25,LARGE,2008-02-14,2008
300432,富临精工,26860000000.000004,电池化学品,268.6,LARGE,2015-07-22,2015
000932,华菱钢铁,26862000000.0,板材,268.62,LARGE,2001-03-08,2001
600637,东方明珠,26862000000.0,电视广播Ⅲ,268.62,LARGE,2001-09-20,2001
601799,星宇股份,26933999999.999996,车身附件及饰件,269.34,LARGE,2011-04-25,2011
603179,新泉股份,27018000000.0,汽车电子电气系统,270.18,LARGE,2017-03-16,2017
601156,东航物流,27020000000.0,跨境物流,270.2,LARGE,2021-06-08,2021
002859,洁美科技,27033000000.0,其他电子Ⅲ,270.33,LARGE,2017-04-20,2017
300474,景嘉微,27113000000.0,军工电子Ⅲ,271.13,LARGE,2016-04-11,2016
